hist_avg_units,hist_trend,entitlement_limit,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,month,theoretical_units,actual_units
74.1,22.12,81.51,4,30,-0.5,-0.866025,86.34,0.0,0.0,0.0,10.39,0.0,0.0,8.23,0,0,0,1,0,0,1,7,104.96,81.15
313.68,-13.93,200.0,3,27,0.0,-1.0,335.58,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0,0,0,1,0,0,0,6,341.82,318.38
187.92,-20.85,200.0,2,30,0.0,-1.0,201.84,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,6,209.63,152.63
494.2,22.81,200.0,5,18,-0.866025,0.5,200.22,0.0,339.92,32.92,0.0,0.0,0.0,6.5,0,1,1,0,0,0,1,10,579.55,317.56
219.18,32.99,200.0,4,24,0.5,0.866025,215.22,0.0,0.0,23.52,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,238.74,180.43
157.61,8.8,173.37,3,29,-0.5,-0.866025,177.72,0.0,0.0,12.83,5.54,0.0,0.0,0.0,0,0,1,1,0,0,0,7,196.09,164.63
197.75,-13.22,200.0,4,30,-0.5,0.866025,200.22,0.0,0.0,0.0,8.31,22.14,0.0,4.76,0,0,0,1,1,0,1,11,235.43,239.62
144.65,10.83,159.12,1,30,0.5,-0.866025,179.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,179.34,212.04
206.0,-0.09,200.0,5,28,-0.5,0.866025,205.08,0.0,0.0,0.0,0.0,35.52,0.0,4.33,0,0,0,0,1,0,1,11,244.93,245.88
194.36,-30.78,200.0,3,21,-0.5,-0.866025,176.1,0.0,0.0,0.0,0.0,23.15,0.0,0.0,0,0,0,0,1,0,0,7,199.25,156.14
169.46,3.52,186.41,1,22,-0.5,-0.866025,193.32,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,7,199.17,148.18
434.31,17.9,200.0,4,28,-0.866025,-0.5,256.32,0.0,231.01,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,8,491.66,375.39
207.55,47.35,200.0,5,30,-0.866025,0.5,187.44,0.0,0.0,0.0,6.93,51.73,0.0,5.52,0,0,0,1,1,0,1,10,251.62,253.94
200.95,4.61,200.0,7,16,-0.0,1.0,221.1,0.0,0.0,0.0,8.31,17.06,0.0,4.11,0,0,0,1,1,0,1,12,250.59,172.11
176.55,-15.07,194.21,5,29,-1.0,-0.0,200.22,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,0,0,0,0,0,1,9,202.6,173.02
182.35,50.34,200.0,3,20,0.5,0.866025,179.34,0.0,0.0,0.0,9.7,0.0,0.0,3.68,0,0,0,1,0,0,1,1,192.72,122.65
196.98,-18.52,200.0,2,19,-1.0,-0.0,177.72,0.0,0.0,0.0,10.39,9.6,20.33,13.64,0,0,0,1,1,1,1,9,231.67,143.06
247.87,-14.19,200.0,4,29,0.866025,-0.5,192.72,0.0,0.0,28.04,0.0,42.87,37.84,6.82,0,0,1,0,1,1,1,4,308.29,417.2
243.95,5.42,200.0,3,15,1.0,0.0,220.08,0.0,0.0,17.76,6.93,37.68,0.0,6.5,0,0,1,1,1,0,1,3,288.94,250.86
451.49,2.76,200.0,4,20,-0.5,0.866025,213.6,174.62,0.0,107.62,0.0,30.15,0.0,4.55,1,0,1,0,1,0,1,11,530.53,324.43
219.13,-27.87,200.0,5,29,-1.0,-0.0,200.22,0.0,0.0,67.83,0.0,0.0,0.0,3.68,0,0,1,0,0,0,1,9,271.73,219.34
310.63,-68.49,200.0,4,23,0.866025,0.5,290.58,0.0,0.0,0.0,0.0,21.92,0.0,10.82,0,0,0,0,1,0,1,2,323.33,265.89
183.58,-6.88,200.0,3,30,0.866025,-0.5,179.34,0.0,0.0,9.63,0.0,46.1,0.0,0.0,0,0,1,0,1,0,0,4,235.06,264.75
209.46,-14.03,200.0,4,23,0.866025,0.5,221.1,0.0,0.0,0.0,5.2,0.0,0.0,2.17,0,0,0,1,0,0,1,2,228.46,193.51
276.07,25.98,200.0,1,30,0.0,-1.0,317.94,0.0,0.0,0.0,4.85,6.9,0.0,7.79,0,0,0,1,1,0,1,6,337.48,263.37
500.18,-10.89,200.0,7,30,0.0,-1.0,239.34,0.0,332.65,32.31,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,6,604.29,452.71
220.21,-13.11,200.0,5,30,-0.0,1.0,237.72,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0,0,0,0,0,0,1,12,241.4,203.74
498.41,2.37,200.0,5,22,0.0,-1.0,285.72,202.41,0.0,19.06,0.0,36.23,0.0,8.66,1,0,1,0,1,0,1,6,552.08,409.88
176.09,9.96,193.7,2,24,-0.5,0.866025,198.6,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,11,207.69,189.21
381.62,20.79,200.0,3,27,0.866025,0.5,198.6,0.0,234.39,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,2,437.32,242.54
171.64,8.34,188.8,4,23,-0.866025,-0.5,206.7,0.0,0.0,0.0,0.0,5.53,0.0,2.17,0,0,0,0,1,0,1,8,214.4,158.21
256.71,-1.09,200.0,3,30,-0.866025,0.5,206.7,0.0,0.0,24.22,8.66,41.91,0.0,2.17,0,0,1,1,1,0,1,10,283.65,277.22
595.45,-11.42,200.0,5,27,-0.5,-0.866025,194.34,0.0,463.54,0.0,0.0,40.3,0.0,4.33,0,1,0,0,1,0,1,7,702.51,478.62
184.12,-18.46,200.0,4,30,-0.0,1.0,216.84,0.0,0.0,0.0,6.24,0.0,0.0,9.74,0,0,0,1,0,0,1,12,232.82,222.42
392.11,18.39,200.0,4,28,0.5,-0.866025,162.72,0.0,263.19,34.88,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,5,460.79,443.21
176.65,0.72,194.32,4,30,-0.866025,0.5,203.46,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0,0,0,0,0,0,1,10,210.82,230.81
184.54,-27.7,200.0,3,27,0.866025,0.5,216.84,0.0,0.0,0.0,0.0,0.0,4.98,2.17,0,0,0,0,0,1,1,2,223.98,174.53
529.36,40.0,200.0,5,26,-0.866025,-0.5,227.58,0.0,375.1,0.0,0.0,0.0,0.0,12.99,0,1,0,0,0,0,1,8,615.67,454.65
194.85,22.66,200.0,4,30,-0.866025,-0.5,214.2,0.0,0.0,0.0,0.0,20.77,0.0,1.84,0,0,0,0,1,0,1,8,236.81,181.88
330.06,-1.57,200.0,3,30,1.0,0.0,196.98,162.65,0.0,0.0,10.39,0.0,0.0,7.14,1,0,0,1,0,0,1,3,377.17,326.27
198.39,20.9,200.0,5,29,-0.5,-0.866025,216.84,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0,0,0,0,0,0,1,7,220.74,162.71
179.66,-13.36,197.63,3,24,-0.0,1.0,158.46,0.0,0.0,45.05,0.0,20.45,0.0,12.99,0,0,1,0,1,0,1,12,236.95,178.0
187.52,44.33,200.0,1,24,0.866025,0.5,203.46,0.0,0.0,0.0,6.93,0.0,0.0,12.34,0,0,0,1,0,0,1,2,222.73,153.99
166.38,-1.75,183.02,4,30,-0.866025,-0.5,194.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,8,194.34,193.17
211.98,60.16,200.0,5,30,-1.0,-0.0,208.32,0.0,0.0,8.89,0.0,0.0,24.79,12.12,0,0,1,0,0,1,1,9,254.13,216.54
411.31,17.49,200.0,3,30,0.866025,-0.5,201.84,240.6,0.0,0.0,0.0,40.41,0.0,1.73,1,0,0,0,1,0,1,4,484.58,461.94
224.96,4.59,200.0,4,20,0.866025,-0.5,224.94,0.0,0.0,18.28,9.7,0.0,0.0,5.85,0,0,1,1,0,0,1,4,258.76,296.75
231.47,28.62,200.0,2,21,1.0,0.0,200.22,0.0,0.0,15.07,0.0,30.09,31.75,2.17,0,0,1,0,1,1,1,3,279.3,289.83
50.99,-15.55,56.09,3,30,-0.5,0.866025,68.1,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,0,0,0,0,0,1,11,77.3,76.56
222.54,10.91,200.0,3,21,0.5,0.866025,182.58,0.0,0.0,44.47,0.0,25.39,0.0,8.66,0,0,1,0,1,0,1,1,261.11,204.76
196.49,7.35,200.0,5,21,-1.0,-0.0,177.72,0.0,0.0,0.0,9.7,28.63,0.0,8.66,0,0,0,1,1,0,1,9,224.71,153.84
254.42,35.84,200.0,3,25,-0.866025,0.5,222.72,68.19,0.0,0.0,0.0,0.0,0.0,2.6,1,0,0,0,0,0,1,10,293.51,170.65
205.64,55.36,200.0,7,30,0.0,-1.0,222.72,0.0,0.0,31.68,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,6,254.4,260.2
172.05,-18.71,189.26,5,30,1.0,0.0,221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,221.1,314.74
215.18,-0.62,200.0,2,23,1.0,0.0,201.84,0.0,0.0,0.0,0.0,43.68,0.0,9.53,0,0,0,0,1,0,1,3,255.04,280.03
184.78,1.19,200.0,1,28,0.5,-0.866025,180.96,0.0,0.0,2.82,0.0,29.07,0.0,12.99,0,0,1,0,1,0,1,5,225.83,248.19
213.49,-4.66,200.0,5,30,-0.5,-0.866025,208.32,0.0,0.0,0.0,0.0,37.82,5.35,2.06,0,0,0,0,1,1,1,7,253.55,233.06
152.43,-42.46,167.67,6,26,0.5,0.866025,173.46,0.0,0.0,0.0,0.0,21.79,0.0,0.0,0,0,0,0,1,0,0,1,195.25,174.9
203.71,38.3,200.0,3,18,0.0,-1.0,196.98,0.0,0.0,22.23,8.31,0.0,0.0,6.17,0,0,1,1,0,0,1,6,233.69,150.16
178.36,-48.5,196.2,5,26,-0.866025,-0.5,205.08,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0,0,0,0,0,0,1,8,206.7,174.2
252.99,7.32,200.0,3,23,-0.866025,0.5,244.2,0.0,0.0,37.89,5.54,0.0,0.0,8.23,0,0,1,1,0,0,1,10,295.86,270.65
130.52,34.17,143.57,4,24,0.866025,-0.5,137.22,0.0,0.0,0.0,0.0,11.63,0.0,5.41,0,0,0,0,1,0,1,4,154.26,169.51
111.27,-33.72,122.4,6,30,1.0,0.0,106.2,0.0,0.0,0.0,0.0,42.94,0.0,5.85,0,0,0,0,1,0,1,3,154.99,222.44
193.91,26.7,200.0,2,20,0.866025,-0.5,198.6,0.0,0.0,0.0,0.0,25.75,0.0,9.09,0,0,0,0,1,0,1,4,233.44,250.45
83.11,31.48,91.42,3,24,-1.0,-0.0,72.96,0.0,0.0,15.39,9.7,0.0,0.0,0.0,0,0,1,1,0,0,0,9,98.05,72.33
158.95,-37.46,174.84,3,18,0.5,0.866025,180.96,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,1,188.75,151.38
298.47,14.55,200.0,2,25,0.0,-1.0,205.08,0.0,112.23,6.4,4.68,0.0,0.0,6.5,0,1,1,1,0,0,1,6,334.88,207.72
219.89,-54.54,200.0,3,29,0.5,-0.866025,225.96,0.0,0.0,0.0,10.39,0.0,0.0,7.79,0,0,0,1,0,0,1,5,244.15,263.77
339.28,5.32,200.0,3,26,0.0,-1.0,206.7,175.45,0.0,0.57,12.99,0.0,0.0,7.79,1,0,1,1,0,0,1,6,403.5,274.36
205.12,-20.79,200.0,3,28,-0.866025,-0.5,229.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,8,235.69,219.35
552.63,-1.19,200.0,4,19,-0.866025,-0.5,194.34,0.0,441.09,0.0,0.0,15.7,0.0,5.2,0,1,0,0,1,0,1,8,656.32,363.86
317.9,27.22,200.0,2,28,-1.0,-0.0,195.96,0.0,181.25,0.0,8.66,0.0,0.0,3.9,0,1,0,1,0,0,1,9,389.76,232.6
294.49,-47.08,200.0,3,30,1.0,0.0,183.6,0.0,147.47,0.0,6.24,0.0,0.0,0.0,0,1,0,1,0,0,0,3,337.3,367.43
129.02,-2.14,141.92,5,23,-0.5,-0.866025,140.46,0.0,0.0,0.0,2.77,0.0,0.0,11.37,0,0,0,1,0,0,1,7,154.6,96.33
192.48,1.03,200.0,5,22,0.866025,0.5,206.7,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0,0,0,1,0,0,0,2,215.01,172.27
205.22,-10.4,200.0,4,19,0.866025,-0.5,213.6,0.0,0.0,19.44,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,4,240.83,241.34
405.91,-56.43,200.0,4,30,-0.866025,0.5,200.82,0.0,231.91,25.82,0.0,28.26,0.0,6.5,0,1,1,0,1,0,1,10,493.3,373.84
179.69,-13.29,197.66,5,21,-0.5,0.866025,221.7,0.0,0.0,0.0,5.2,0.0,0.0,2.38,0,0,0,1,0,0,1,11,229.28,223.74
182.41,-22.0,200.0,4,26,0.866025,0.5,227.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,227.58,156.54
251.58,29.84,200.0,4,29,0.5,-0.866025,258.6,0.0,0.0,29.5,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,5,296.33,409.78
291.66,-44.57,200.0,4,30,-0.5,0.866025,236.1,0.0,0.0,59.79,0.0,39.02,0.0,12.99,0,0,1,0,1,0,1,11,347.9,362.98
136.34,-26.57,149.97,2,28,0.866025,0.5,156.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,156.84,118.53
251.67,24.35,200.0,2,30,-0.866025,-0.5,161.7,0.0,96.49,17.03,10.39,0.0,0.0,11.37,0,1,1,1,0,0,1,8,296.98,196.43
310.88,-21.53,200.0,4,22,-0.5,-0.866025,198.6,132.8,0.0,0.0,5.2,0.0,0.0,9.09,1,0,0,1,0,0,1,7,345.69,215.26
615.92,-11.02,200.0,4,30,-0.0,1.0,179.34,0.0,476.45,55.42,0.0,0.0,0.0,8.66,0,1,1,0,0,0,1,12,719.86,548.49
222.12,-5.68,200.0,4,23,-0.0,1.0,205.08,0.0,0.0,53.06,12.12,0.0,0.0,5.41,0,0,1,1,0,0,1,12,275.68,212.72
230.57,-35.73,200.0,4,21,-0.5,0.866025,186.84,0.0,0.0,70.45,0.0,0.0,0.0,2.06,0,0,1,0,0,0,1,11,259.34,209.76
85.05,2.76,93.56,6,25,-1.0,-0.0,80.46,0.0,0.0,0.0,4.68,0.0,0.0,9.09,0,0,0,1,0,0,1,9,94.23,84.13
273.55,18.41,200.0,2,16,-0.5,0.866025,179.34,126.52,0.0,0.0,10.39,0.0,0.0,9.53,1,0,0,1,0,0,1,11,325.78,168.22
300.55,19.97,200.0,1,30,-1.0,-0.0,348.96,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,9,354.81,317.0
272.57,-1.04,200.0,3,26,-0.5,0.866025,237.72,0.0,0.0,40.65,0.0,15.79,2.99,10.82,0,0,1,0,1,1,1,11,307.97,245.44
200.46,-4.97,200.0,2,29,0.0,-1.0,200.22,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0,0,0,0,0,0,1,6,213.75,155.6
213.97,-14.98,200.0,6,26,0.866025,0.5,179.94,0.0,0.0,56.08,0.0,0.0,0.0,13.64,0,0,1,0,0,0,1,2,249.66,205.26
187.91,-35.37,200.0,4,22,0.866025,-0.5,203.46,0.0,0.0,0.0,8.31,0.0,0.0,3.68,0,0,0,1,0,0,1,4,215.45,240.08
159.58,-0.87,175.54,3,30,-0.5,-0.866025,162.72,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0,0,0,0,0,0,1,7,174.63,149.43
545.0,2.72,200.0,3,27,0.866025,0.5,230.82,0.0,378.42,0.0,0.0,10.5,0.0,11.69,0,1,0,0,1,0,1,2,631.43,439.38
208.36,21.23,200.0,4,30,-0.0,1.0,227.58,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,12,229.74,203.03
294.68,5.65,200.0,3,29,0.866025,-0.5,203.46,0.0,0.0,15.9,6.93,0.0,119.0,0.0,0,0,1,1,0,1,0,4,345.29,438.68
455.04,19.01,200.0,4,28,-0.866025,-0.5,211.98,0.0,288.25,25.06,0.0,0.0,0.0,10.82,0,1,1,0,0,0,1,8,536.11,401.46
216.29,-5.64,200.0,4,20,-0.866025,-0.5,205.08,0.0,0.0,35.38,0.0,0.0,0.0,6.82,0,0,1,0,0,0,1,8,247.28,202.43
204.35,57.59,200.0,5,23,0.0,-1.0,218.46,0.0,0.0,5.35,0.0,0.0,0.0,3.68,0,0,1,0,0,0,1,6,227.49,211.16
175.63,13.89,193.19,5,21,-0.0,1.0,192.72,0.0,0.0,36.23,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,12,234.15,171.28
254.74,-22.3,200.0,5,27,-0.866025,0.5,227.58,0.0,0.0,18.72,0.0,40.89,0.0,3.46,0,0,1,0,1,0,1,10,290.65,264.01
208.86,14.35,200.0,4,28,-0.5,-0.866025,234.48,0.0,0.0,0.0,0.0,7.39,0.0,7.36,0,0,0,0,1,0,1,7,249.23,217.59
357.5,-44.62,200.0,4,30,-1.0,-0.0,321.6,98.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,9,420.3,250.58
198.57,-56.88,200.0,4,27,-1.0,-0.0,200.22,0.0,0.0,0.0,7.27,0.0,0.0,5.52,0,0,0,1,0,0,1,9,213.02,208.47
280.97,-49.63,200.0,4,30,0.5,0.866025,201.84,0.0,125.3,0.0,0.0,0.0,0.0,6.5,0,1,0,0,0,0,1,1,333.63,207.23
171.94,27.85,189.13,4,30,0.5,0.866025,100.32,0.0,0.0,110.18,3.12,0.0,0.0,10.28,0,0,1,1,0,0,1,1,223.91,174.36
300.1,-12.71,200.0,2,30,-0.5,0.866025,221.1,117.86,0.0,0.0,0.0,0.0,0.0,13.53,1,0,0,0,0,0,1,11,352.5,282.23
157.57,-2.57,173.33,5,23,1.0,0.0,177.72,0.0,0.0,0.0,5.2,0.0,0.0,8.66,0,0,0,1,0,0,1,3,191.58,241.27
258.04,40.3,200.0,5,30,0.866025,0.5,205.08,0.0,0.0,79.1,8.31,0.0,0.0,2.71,0,0,1,1,0,0,1,2,295.2,243.23
275.91,-11.65,200.0,5,21,-0.0,1.0,225.96,0.0,0.0,81.37,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,12,312.52,195.27
152.86,-16.91,168.15,5,20,0.5,0.866025,167.58,0.0,0.0,0.0,6.93,0.0,0.0,6.5,0,0,0,1,0,0,1,1,181.0,140.64
201.3,-1.22,200.0,2,19,-0.5,-0.866025,215.22,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0,0,0,0,0,0,1,7,221.39,159.4
187.02,29.99,200.0,2,30,1.0,0.0,216.84,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0,0,0,1,0,0,0,3,225.15,254.21
157.88,-10.12,173.67,1,17,-0.5,-0.866025,129.72,0.0,0.0,28.6,0.0,7.34,0.0,7.79,0,0,1,0,1,0,1,7,173.45,70.39
183.43,-15.78,200.0,6,25,0.866025,0.5,116.34,0.0,0.0,53.31,0.0,41.08,12.49,4.76,0,0,1,0,1,1,1,2,227.99,156.78
160.85,68.77,176.94,1,30,-0.0,1.0,184.2,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0,0,0,0,0,0,1,12,189.07,132.85
320.81,4.91,200.0,4,30,-0.866025,0.5,166.98,0.0,196.48,0.0,0.0,0.0,0.0,8.66,0,1,0,0,0,0,1,10,372.12,318.98
239.63,37.44,200.0,4,20,-0.866025,0.5,240.96,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,10,247.46,189.51
167.85,41.0,184.64,5,27,-0.866025,-0.5,170.22,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,0,0,0,0,0,1,8,172.6,146.01
451.91,12.5,200.0,3,30,-0.0,1.0,239.34,0.0,271.14,0.0,0.0,16.45,0.0,6.5,0,1,0,0,1,0,1,12,533.43,350.78
474.87,5.96,200.0,5,23,-0.5,-0.866025,182.58,0.0,363.51,0.0,0.0,0.0,0.0,12.99,0,1,0,0,0,0,1,7,559.08,389.05
207.02,-61.67,200.0,5,30,-0.866025,0.5,239.34,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0,0,0,0,0,0,1,10,249.73,248.88
221.85,23.59,200.0,2,24,-0.866025,0.5,218.46,0.0,0.0,67.27,10.39,0.0,0.0,1.73,0,0,1,1,0,0,1,10,297.86,286.64
209.8,27.34,200.0,4,18,0.5,0.866025,179.34,0.0,0.0,87.51,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,1,273.35,167.6
176.31,38.22,193.94,4,19,0.5,0.866025,179.34,0.0,0.0,18.39,11.08,0.0,0.0,7.79,0,0,1,1,0,0,1,1,216.61,149.32
270.91,38.46,200.0,4,22,-0.0,1.0,332.34,0.0,0.0,0.0,12.12,0.0,0.0,4.33,0,0,0,1,0,0,1,12,348.79,236.12
182.35,-16.93,200.0,2,30,0.866025,-0.5,158.46,0.0,0.0,0.0,5.2,39.37,0.0,0.0,0,0,0,1,1,0,0,4,203.03,229.67
257.94,41.56,200.0,4,25,-0.866025,-0.5,92.22,189.69,0.0,0.0,0.0,22.53,0.0,8.12,1,0,0,0,1,0,1,8,312.56,172.73
166.78,-16.15,183.46,4,27,-0.5,-0.866025,201.84,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,7,207.04,180.87
212.3,36.96,200.0,4,25,0.866025,-0.5,195.96,0.0,0.0,0.0,0.0,0.0,43.65,7.36,0,0,0,0,0,1,1,4,246.97,299.55
513.33,53.58,200.0,2,30,-0.5,0.866025,198.6,0.0,273.83,77.49,0.0,47.84,0.0,10.39,0,1,1,0,1,0,1,11,608.16,490.33
160.61,11.97,176.67,2,18,1.0,0.0,129.72,0.0,0.0,35.0,6.24,0.0,0.0,10.82,0,0,1,1,0,0,1,3,181.78,139.24
265.27,0.35,200.0,6,25,-0.866025,0.5,220.08,52.79,0.0,0.0,5.2,18.37,0.0,8.66,1,0,0,1,1,0,1,10,305.1,222.26
217.99,1.55,200.0,5,21,1.0,0.0,185.22,0.0,0.0,0.0,8.31,35.85,0.0,4.33,0,0,0,1,1,0,1,3,233.71,269.63
252.94,-28.27,200.0,4,27,-0.5,0.866025,236.1,0.0,0.0,32.96,5.54,0.0,0.0,3.25,0,0,1,1,0,0,1,11,277.85,265.32
222.05,22.19,200.0,4,29,-1.0,-0.0,205.08,0.0,0.0,31.28,14.55,0.0,0.0,4.11,0,0,1,1,0,0,1,9,255.02,263.57
403.42,-3.1,200.0,3,30,-0.5,0.866025,210.96,0.0,210.96,52.89,0.0,0.0,0.0,5.52,0,1,1,0,0,0,1,11,480.33,472.87
60.23,4.78,66.25,3,28,-0.5,-0.866025,48.84,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0,0,0,1,0,0,0,7,54.04,49.24
273.72,0.61,200.0,5,29,-0.5,0.866025,225.96,0.0,0.0,73.07,0.0,0.0,15.38,4.33,0,0,1,0,0,1,1,11,318.74,336.48
304.87,1.65,200.0,3,21,-0.5,-0.866025,205.08,0.0,135.66,0.0,7.27,6.58,0.0,9.09,0,1,0,1,1,0,1,7,363.69,195.93
220.73,31.87,200.0,2,29,0.5,-0.866025,179.34,0.0,0.0,0.0,5.54,44.94,0.0,6.5,0,0,0,1,1,0,1,5,236.32,272.22
225.28,-12.95,200.0,2,29,-0.0,1.0,200.22,0.0,0.0,60.79,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,12,270.75,218.08
554.18,12.15,200.0,7,27,-1.0,-0.0,224.34,0.0,422.55,0.0,10.39,0.0,0.0,4.55,0,1,0,1,0,0,1,9,661.83,549.77
249.57,-15.11,200.0,4,22,-0.5,0.866025,211.98,82.92,0.0,0.0,0.0,0.0,0.0,4.11,1,0,0,0,0,0,1,11,299.02,155.9
268.07,-43.68,200.0,4,26,-0.0,1.0,203.46,0.0,0.0,69.5,0.0,19.78,0.0,4.33,0,0,1,0,1,0,1,12,297.07,219.83
326.09,33.28,200.0,2,29,1.0,0.0,234.48,152.24,0.0,0.0,3.46,0.0,0.0,11.37,1,0,0,1,0,0,1,3,401.55,353.92
124.8,-8.34,137.28,3,24,0.866025,0.5,148.32,0.0,0.0,0.0,8.66,0.0,0.0,10.82,0,0,0,1,0,0,1,2,167.8,115.87
214.01,-21.13,200.0,2,29,-0.5,-0.866025,231.84,0.0,0.0,0.0,8.31,0.0,0.0,2.6,0,0,0,1,0,0,1,7,242.75,223.31
212.13,-8.51,200.0,4,20,-1.0,-0.0,180.96,0.0,0.0,41.84,6.24,38.05,0.0,5.52,0,0,1,1,1,0,1,9,272.61,220.29
395.03,-21.79,200.0,2,30,0.5,0.866025,371.46,0.0,0.0,0.0,12.47,58.49,0.0,4.33,0,0,0,1,1,0,1,1,446.75,297.14
216.02,11.65,200.0,2,30,-0.5,-0.866025,237.72,0.0,0.0,0.0,0.0,30.78,0.0,4.55,0,0,0,0,1,0,1,7,273.05,218.99
230.11,-0.15,200.0,4,29,-1.0,-0.0,228.6,0.0,0.0,25.73,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,9,260.83,207.36
227.7,6.75,200.0,4,26,0.866025,-0.5,212.58,0.0,0.0,0.0,0.0,50.95,0.0,7.79,0,0,0,0,1,0,1,4,271.32,323.76
182.88,-11.73,200.0,5,20,0.5,0.866025,210.96,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0,0,0,0,0,0,1,1,222.65,155.57
504.74,19.78,200.0,4,18,0.866025,0.5,205.08,0.0,293.5,102.87,0.0,0.0,0.0,5.2,0,1,1,0,0,0,1,2,606.65,259.53
179.69,13.75,197.66,2,26,-0.866025,0.5,231.84,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,10,236.17,200.99
109.8,-35.34,120.78,7,29,0.866025,0.5,135.6,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0,0,0,0,0,0,1,2,140.36,136.58
282.0,-5.34,200.0,1,27,1.0,0.0,227.58,0.0,0.0,24.18,0.0,47.91,0.0,6.5,0,0,1,0,1,0,1,3,306.17,319.59
152.4,33.21,167.64,4,23,-0.5,-0.866025,161.1,0.0,0.0,0.0,3.46,0.0,13.13,6.5,0,0,0,1,0,1,1,7,184.19,144.93
668.45,-10.06,200.0,4,15,-0.5,0.866025,250.08,0.0,404.98,127.07,8.31,0.0,0.0,12.99,0,1,1,1,0,0,1,11,803.43,426.34
214.03,4.06,200.0,4,22,-0.5,0.866025,198.6,0.0,0.0,28.99,2.08,0.0,0.0,5.85,0,0,1,1,0,0,1,11,235.52,179.7
201.85,3.11,200.0,6,17,-0.866025,0.5,201.84,0.0,0.0,11.62,6.24,0.0,0.0,3.68,0,0,1,1,0,0,1,10,223.37,181.43
191.3,34.01,200.0,2,22,0.866025,-0.5,225.96,0.0,0.0,21.26,0.0,0.0,0.0,6.17,0,0,1,0,0,0,1,4,253.39,283.11
222.31,36.38,200.0,2,18,-0.5,0.866025,180.96,0.0,0.0,72.78,4.68,0.0,0.0,4.33,0,0,1,1,0,0,1,11,262.74,173.39
467.24,-24.19,200.0,1,30,-0.5,-0.866025,168.6,0.0,301.8,25.77,6.93,26.14,0.0,0.0,0,1,1,1,1,0,0,7,529.24,359.02
181.35,33.02,199.49,4,28,0.866025,-0.5,200.22,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,4,208.88,298.91
