hist_avg_units,hist_trend,num_people,days_home,month_sin,month_cos,baseload_kwh,ac_1ton_kwh,ac_1_5ton_kwh,geyser_kwh,wm_kwh,microwave_kwh,cooler_kwh,iron_kwh,has_ac_1ton,has_ac_1_5ton,has_geyser,has_wm,has_microwave,has_cooler,has_iron,actual_units,total_hca_kwh,has_any_ac,high_occupancy,partial_month
313.68,-13.93,3,27,0.0,-1.0,335.58,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0,0,0,1,0,0,0,318.38,6.24,0,0,0
187.92,-20.85,2,30,0.0,-1.0,201.84,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,152.63,7.79,0,0,0
494.2,22.81,5,18,-0.866025,0.5,200.22,0.0,339.92,32.92,0.0,0.0,0.0,6.5,0,1,1,0,0,0,1,317.56,379.34000000000003,1,1,1
219.18,32.99,4,24,0.5,0.866025,215.22,0.0,0.0,23.52,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,180.43,23.52,0,0,1
157.61,8.8,3,29,-0.5,-0.866025,177.72,0.0,0.0,12.83,5.54,0.0,0.0,0.0,0,0,1,1,0,0,0,164.63,18.37,0,0,0
197.75,-13.22,4,30,-0.5,0.866025,200.22,0.0,0.0,0.0,8.31,22.14,0.0,4.76,0,0,0,1,1,0,1,239.62,35.21,0,0,0
144.65,10.83,1,30,0.5,-0.866025,179.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,212.04,0.0,0,0,0
206.0,-0.09,5,28,-0.5,0.866025,205.08,0.0,0.0,0.0,0.0,35.52,0.0,4.33,0,0,0,0,1,0,1,245.88,39.85,0,1,0
194.36,-30.78,3,21,-0.5,-0.866025,176.1,0.0,0.0,0.0,0.0,23.15,0.0,0.0,0,0,0,0,1,0,0,156.14,23.15,0,0,1
169.46,3.52,1,22,-0.5,-0.866025,193.32,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,148.18,5.85,0,0,1
434.31,17.9,4,28,-0.866025,-0.5,256.32,0.0,231.01,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,375.39,235.34,1,0,0
207.55,47.35,5,30,-0.866025,0.5,187.44,0.0,0.0,0.0,6.93,51.73,0.0,5.52,0,0,0,1,1,0,1,253.94,64.17999999999999,0,1,0
200.95,4.61,7,16,-0.0,1.0,221.1,0.0,0.0,0.0,8.31,17.06,0.0,4.11,0,0,0,1,1,0,1,172.11,29.479999999999997,0,1,1
176.55,-15.07,5,29,-1.0,-0.0,200.22,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,0,0,0,0,0,1,173.02,2.38,0,1,0
182.35,50.34,3,20,0.5,0.866025,179.34,0.0,0.0,0.0,9.7,0.0,0.0,3.68,0,0,0,1,0,0,1,122.65,13.379999999999999,0,0,1
196.98,-18.52,2,19,-1.0,-0.0,177.72,0.0,0.0,0.0,10.39,9.6,20.33,13.64,0,0,0,1,1,1,1,143.06,53.96,0,0,1
247.87,-14.19,4,29,0.866025,-0.5,192.72,0.0,0.0,28.04,0.0,42.87,37.84,6.82,0,0,1,0,1,1,1,417.2,115.57,0,0,0
243.95,5.42,3,15,1.0,0.0,220.08,0.0,0.0,17.76,6.93,37.68,0.0,6.5,0,0,1,1,1,0,1,250.86,68.87,0,0,1
451.49,2.76,4,20,-0.5,0.866025,213.6,174.62,0.0,107.62,0.0,30.15,0.0,4.55,1,0,1,0,1,0,1,324.43,316.94,1,0,1
219.13,-27.87,5,29,-1.0,-0.0,200.22,0.0,0.0,67.83,0.0,0.0,0.0,3.68,0,0,1,0,0,0,1,219.34,71.51,0,1,0
310.63,-68.49,4,23,0.866025,0.5,290.58,0.0,0.0,0.0,0.0,21.92,0.0,10.82,0,0,0,0,1,0,1,265.89,32.74,0,0,1
183.58,-6.88,3,30,0.866025,-0.5,179.34,0.0,0.0,9.63,0.0,46.1,0.0,0.0,0,0,1,0,1,0,0,264.75,55.730000000000004,0,0,0
209.46,-14.03,4,23,0.866025,0.5,221.1,0.0,0.0,0.0,5.2,0.0,0.0,2.17,0,0,0,1,0,0,1,193.51,7.37,0,0,1
276.07,25.98,1,30,0.0,-1.0,317.94,0.0,0.0,0.0,4.85,6.9,0.0,7.79,0,0,0,1,1,0,1,263.37,19.54,0,0,0
500.18,-10.89,7,30,0.0,-1.0,239.34,0.0,332.65,32.31,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,452.71,364.96,1,1,0
220.21,-13.11,5,30,-0.0,1.0,237.72,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0,0,0,0,0,0,1,203.74,3.68,0,1,0
498.41,2.37,5,22,0.0,-1.0,285.72,202.41,0.0,19.06,0.0,36.23,0.0,8.66,1,0,1,0,1,0,1,409.88,266.36,1,1,1
176.09,9.96,2,24,-0.5,0.866025,198.6,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0,0,0,0,0,0,1,189.21,9.09,0,0,1
381.62,20.79,3,27,0.866025,0.5,198.6,0.0,234.39,0.0,0.0,0.0,0.0,4.33,0,1,0,0,0,0,1,242.54,238.72,1,0,0
171.64,8.34,4,23,-0.866025,-0.5,206.7,0.0,0.0,0.0,0.0,5.53,0.0,2.17,0,0,0,0,1,0,1,158.21,7.7,0,0,1
256.71,-1.09,3,30,-0.866025,0.5,206.7,0.0,0.0,24.22,8.66,41.91,0.0,2.17,0,0,1,1,1,0,1,277.22,76.96,0,0,0
184.12,-18.46,4,30,-0.0,1.0,216.84,0.0,0.0,0.0,6.24,0.0,0.0,9.74,0,0,0,1,0,0,1,222.42,15.98,0,0,0
392.11,18.39,4,28,0.5,-0.866025,162.72,0.0,263.19,34.88,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,443.21,298.07,1,0,0
176.65,0.72,4,30,-0.866025,0.5,203.46,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0,0,0,0,0,0,1,230.81,7.36,0,0,0
184.54,-27.7,3,27,0.866025,0.5,216.84,0.0,0.0,0.0,0.0,0.0,4.98,2.17,0,0,0,0,0,1,1,174.53,7.15,0,0,0
529.36,40.0,5,26,-0.866025,-0.5,227.58,0.0,375.1,0.0,0.0,0.0,0.0,12.99,0,1,0,0,0,0,1,454.65,388.09000000000003,1,1,0
194.85,22.66,4,30,-0.866025,-0.5,214.2,0.0,0.0,0.0,0.0,20.77,0.0,1.84,0,0,0,0,1,0,1,181.88,22.61,0,0,0
330.06,-1.57,3,30,1.0,0.0,196.98,162.65,0.0,0.0,10.39,0.0,0.0,7.14,1,0,0,1,0,0,1,326.27,180.18,1,0,0
198.39,20.9,5,29,-0.5,-0.866025,216.84,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0,0,0,0,0,0,1,162.71,3.9,0,1,0
179.66,-13.36,3,24,-0.0,1.0,158.46,0.0,0.0,45.05,0.0,20.45,0.0,12.99,0,0,1,0,1,0,1,178.0,78.49,0,0,1
187.52,44.33,1,24,0.866025,0.5,203.46,0.0,0.0,0.0,6.93,0.0,0.0,12.34,0,0,0,1,0,0,1,153.99,19.27,0,0,1
166.38,-1.75,4,30,-0.866025,-0.5,194.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,193.17,0.0,0,0,0
211.98,60.16,5,30,-1.0,-0.0,208.32,0.0,0.0,8.89,0.0,0.0,24.79,12.12,0,0,1,0,0,1,1,216.54,45.8,0,1,0
224.96,4.59,4,20,0.866025,-0.5,224.94,0.0,0.0,18.28,9.7,0.0,0.0,5.85,0,0,1,1,0,0,1,296.75,33.83,0,0,1
231.47,28.62,2,21,1.0,0.0,200.22,0.0,0.0,15.07,0.0,30.09,31.75,2.17,0,0,1,0,1,1,1,289.83,79.08,0,0,1
50.99,-15.55,3,30,-0.5,0.866025,68.1,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,0,0,0,0,0,1,76.56,9.2,0,0,0
222.54,10.91,3,21,0.5,0.866025,182.58,0.0,0.0,44.47,0.0,25.39,0.0,8.66,0,0,1,0,1,0,1,204.76,78.52,0,0,1
196.49,7.35,5,21,-1.0,-0.0,177.72,0.0,0.0,0.0,9.7,28.63,0.0,8.66,0,0,0,1,1,0,1,153.84,46.989999999999995,0,1,1
254.42,35.84,3,25,-0.866025,0.5,222.72,68.19,0.0,0.0,0.0,0.0,0.0,2.6,1,0,0,0,0,0,1,170.65,70.78999999999999,1,0,0
205.64,55.36,7,30,0.0,-1.0,222.72,0.0,0.0,31.68,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,260.2,31.68,0,1,0
172.05,-18.71,5,30,1.0,0.0,221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,314.74,0.0,0,1,0
215.18,-0.62,2,23,1.0,0.0,201.84,0.0,0.0,0.0,0.0,43.68,0.0,9.53,0,0,0,0,1,0,1,280.03,53.21,0,0,1
184.78,1.19,1,28,0.5,-0.866025,180.96,0.0,0.0,2.82,0.0,29.07,0.0,12.99,0,0,1,0,1,0,1,248.19,44.88,0,0,0
213.49,-4.66,5,30,-0.5,-0.866025,208.32,0.0,0.0,0.0,0.0,37.82,5.35,2.06,0,0,0,0,1,1,1,233.06,45.230000000000004,0,1,0
152.43,-42.46,6,26,0.5,0.866025,173.46,0.0,0.0,0.0,0.0,21.79,0.0,0.0,0,0,0,0,1,0,0,174.9,21.79,0,1,0
203.71,38.3,3,18,0.0,-1.0,196.98,0.0,0.0,22.23,8.31,0.0,0.0,6.17,0,0,1,1,0,0,1,150.16,36.71,0,0,1
178.36,-48.5,5,26,-0.866025,-0.5,205.08,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0,0,0,0,0,0,1,174.2,1.62,0,1,0
252.99,7.32,3,23,-0.866025,0.5,244.2,0.0,0.0,37.89,5.54,0.0,0.0,8.23,0,0,1,1,0,0,1,270.65,51.66,0,0,1
130.52,34.17,4,24,0.866025,-0.5,137.22,0.0,0.0,0.0,0.0,11.63,0.0,5.41,0,0,0,0,1,0,1,169.51,17.04,0,0,1
111.27,-33.72,6,30,1.0,0.0,106.2,0.0,0.0,0.0,0.0,42.94,0.0,5.85,0,0,0,0,1,0,1,222.44,48.79,0,1,0
193.91,26.7,2,20,0.866025,-0.5,198.6,0.0,0.0,0.0,0.0,25.75,0.0,9.09,0,0,0,0,1,0,1,250.45,34.84,0,0,1
83.11,31.48,3,24,-1.0,-0.0,72.96,0.0,0.0,15.39,9.7,0.0,0.0,0.0,0,0,1,1,0,0,0,72.33,25.09,0,0,1
158.95,-37.46,3,18,0.5,0.866025,180.96,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0,0,0,0,0,0,1,151.38,7.79,0,0,1
298.47,14.55,2,25,0.0,-1.0,205.08,0.0,112.23,6.4,4.68,0.0,0.0,6.5,0,1,1,1,0,0,1,207.72,129.81,1,0,0
219.89,-54.54,3,29,0.5,-0.866025,225.96,0.0,0.0,0.0,10.39,0.0,0.0,7.79,0,0,0,1,0,0,1,263.77,18.18,0,0,0
339.28,5.32,3,26,0.0,-1.0,206.7,175.45,0.0,0.57,12.99,0.0,0.0,7.79,1,0,1,1,0,0,1,274.36,196.79999999999998,1,0,0
205.12,-20.79,3,28,-0.866025,-0.5,229.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,219.35,6.5,0,0,0
552.63,-1.19,4,19,-0.866025,-0.5,194.34,0.0,441.09,0.0,0.0,15.7,0.0,5.2,0,1,0,0,1,0,1,363.86,461.98999999999995,1,0,1
317.9,27.22,2,28,-1.0,-0.0,195.96,0.0,181.25,0.0,8.66,0.0,0.0,3.9,0,1,0,1,0,0,1,232.6,193.81,1,0,0
294.49,-47.08,3,30,1.0,0.0,183.6,0.0,147.47,0.0,6.24,0.0,0.0,0.0,0,1,0,1,0,0,0,367.43,153.71,1,0,0
129.02,-2.14,5,23,-0.5,-0.866025,140.46,0.0,0.0,0.0,2.77,0.0,0.0,11.37,0,0,0,1,0,0,1,96.33,14.139999999999999,0,1,1
192.48,1.03,5,22,0.866025,0.5,206.7,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0,0,0,1,0,0,0,172.27,8.31,0,1,1
205.22,-10.4,4,19,0.866025,-0.5,213.6,0.0,0.0,19.44,0.0,0.0,0.0,7.79,0,0,1,0,0,0,1,241.34,27.23,0,0,1
405.91,-56.43,4,30,-0.866025,0.5,200.82,0.0,231.91,25.82,0.0,28.26,0.0,6.5,0,1,1,0,1,0,1,373.84,292.49,1,0,0
179.69,-13.29,5,21,-0.5,0.866025,221.7,0.0,0.0,0.0,5.2,0.0,0.0,2.38,0,0,0,1,0,0,1,223.74,7.58,0,1,1
182.41,-22.0,4,26,0.866025,0.5,227.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,156.54,0.0,0,0,0
251.58,29.84,4,29,0.5,-0.866025,258.6,0.0,0.0,29.5,0.0,0.0,0.0,8.23,0,0,1,0,0,0,1,409.78,37.730000000000004,0,0,0
291.66,-44.57,4,30,-0.5,0.866025,236.1,0.0,0.0,59.79,0.0,39.02,0.0,12.99,0,0,1,0,1,0,1,362.98,111.8,0,0,0
136.34,-26.57,2,28,0.866025,0.5,156.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,118.53,0.0,0,0,0
251.67,24.35,2,30,-0.866025,-0.5,161.7,0.0,96.49,17.03,10.39,0.0,0.0,11.37,0,1,1,1,0,0,1,196.43,135.28,1,0,0
310.88,-21.53,4,22,-0.5,-0.866025,198.6,132.8,0.0,0.0,5.2,0.0,0.0,9.09,1,0,0,1,0,0,1,215.26,147.09,1,0,1
222.12,-5.68,4,23,-0.0,1.0,205.08,0.0,0.0,53.06,12.12,0.0,0.0,5.41,0,0,1,1,0,0,1,212.72,70.59,0,0,1
230.57,-35.73,4,21,-0.5,0.866025,186.84,0.0,0.0,70.45,0.0,0.0,0.0,2.06,0,0,1,0,0,0,1,209.76,72.51,0,0,1
85.05,2.76,6,25,-1.0,-0.0,80.46,0.0,0.0,0.0,4.68,0.0,0.0,9.09,0,0,0,1,0,0,1,84.13,13.77,0,1,0
273.55,18.41,2,16,-0.5,0.866025,179.34,126.52,0.0,0.0,10.39,0.0,0.0,9.53,1,0,0,1,0,0,1,168.22,146.44,1,0,1
300.55,19.97,1,30,-1.0,-0.0,348.96,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0,0,0,0,0,0,1,317.0,5.85,0,0,0
272.57,-1.04,3,26,-0.5,0.866025,237.72,0.0,0.0,40.65,0.0,15.79,2.99,10.82,0,0,1,0,1,1,1,245.44,70.25,0,0,0
200.46,-4.97,2,29,0.0,-1.0,200.22,0.0,0.0,0.0,0.0,0.0,0.0,13.53,0,0,0,0,0,0,1,155.6,13.53,0,0,0
213.97,-14.98,6,26,0.866025,0.5,179.94,0.0,0.0,56.08,0.0,0.0,0.0,13.64,0,0,1,0,0,0,1,205.26,69.72,0,1,0
187.91,-35.37,4,22,0.866025,-0.5,203.46,0.0,0.0,0.0,8.31,0.0,0.0,3.68,0,0,0,1,0,0,1,240.08,11.99,0,0,1
159.58,-0.87,3,30,-0.5,-0.866025,162.72,0.0,0.0,0.0,0.0,0.0,0.0,11.91,0,0,0,0,0,0,1,149.43,11.91,0,0,0
545.0,2.72,3,27,0.866025,0.5,230.82,0.0,378.42,0.0,0.0,10.5,0.0,11.69,0,1,0,0,1,0,1,439.38,400.61,1,0,0
208.36,21.23,4,30,-0.0,1.0,227.58,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0,0,0,0,0,0,1,203.03,2.17,0,0,0
294.68,5.65,3,29,0.866025,-0.5,203.46,0.0,0.0,15.9,6.93,0.0,119.0,0.0,0,0,1,1,0,1,0,438.68,141.82999999999998,0,0,0
455.04,19.01,4,28,-0.866025,-0.5,211.98,0.0,288.25,25.06,0.0,0.0,0.0,10.82,0,1,1,0,0,0,1,401.46,324.13,1,0,0
216.29,-5.64,4,20,-0.866025,-0.5,205.08,0.0,0.0,35.38,0.0,0.0,0.0,6.82,0,0,1,0,0,0,1,202.43,42.2,0,0,1
204.35,57.59,5,23,0.0,-1.0,218.46,0.0,0.0,5.35,0.0,0.0,0.0,3.68,0,0,1,0,0,0,1,211.16,9.03,0,1,1
175.63,13.89,5,21,-0.0,1.0,192.72,0.0,0.0,36.23,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,171.28,41.43,0,1,1
254.74,-22.3,5,27,-0.866025,0.5,227.58,0.0,0.0,18.72,0.0,40.89,0.0,3.46,0,0,1,0,1,0,1,264.01,63.07,0,1,0
208.86,14.35,4,28,-0.5,-0.866025,234.48,0.0,0.0,0.0,0.0,7.39,0.0,7.36,0,0,0,0,1,0,1,217.59,14.75,0,0,0
357.5,-44.62,4,30,-1.0,-0.0,321.6,98.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,250.58,98.7,1,0,0
198.57,-56.88,4,27,-1.0,-0.0,200.22,0.0,0.0,0.0,7.27,0.0,0.0,5.52,0,0,0,1,0,0,1,208.47,12.79,0,0,0
280.97,-49.63,4,30,0.5,0.866025,201.84,0.0,125.3,0.0,0.0,0.0,0.0,6.5,0,1,0,0,0,0,1,207.23,131.8,1,0,0
171.94,27.85,4,30,0.5,0.866025,100.32,0.0,0.0,110.18,3.12,0.0,0.0,10.28,0,0,1,1,0,0,1,174.36,123.58000000000001,0,0,0
300.1,-12.71,2,30,-0.5,0.866025,221.1,117.86,0.0,0.0,0.0,0.0,0.0,13.53,1,0,0,0,0,0,1,282.23,131.39,1,0,0
157.57,-2.57,5,23,1.0,0.0,177.72,0.0,0.0,0.0,5.2,0.0,0.0,8.66,0,0,0,1,0,0,1,241.27,13.86,0,1,1
258.04,40.3,5,30,0.866025,0.5,205.08,0.0,0.0,79.1,8.31,0.0,0.0,2.71,0,0,1,1,0,0,1,243.23,90.11999999999999,0,1,0
275.91,-11.65,5,21,-0.0,1.0,225.96,0.0,0.0,81.37,0.0,0.0,0.0,5.2,0,0,1,0,0,0,1,195.27,86.57000000000001,0,1,1
152.86,-16.91,5,20,0.5,0.866025,167.58,0.0,0.0,0.0,6.93,0.0,0.0,6.5,0,0,0,1,0,0,1,140.64,13.43,0,1,1
201.3,-1.22,2,19,-0.5,-0.866025,215.22,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0,0,0,0,0,0,1,159.4,6.17,0,0,1
187.02,29.99,2,30,1.0,0.0,216.84,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0,0,0,1,0,0,0,254.21,8.31,0,0,0
157.88,-10.12,1,17,-0.5,-0.866025,129.72,0.0,0.0,28.6,0.0,7.34,0.0,7.79,0,0,1,0,1,0,1,70.39,43.73,0,0,1
183.43,-15.78,6,25,0.866025,0.5,116.34,0.0,0.0,53.31,0.0,41.08,12.49,4.76,0,0,1,0,1,1,1,156.78,111.64,0,1,0
160.85,68.77,1,30,-0.0,1.0,184.2,0.0,0.0,0.0,0.0,0.0,0.0,4.87,0,0,0,0,0,0,1,132.85,4.87,0,0,0
320.81,4.91,4,30,-0.866025,0.5,166.98,0.0,196.48,0.0,0.0,0.0,0.0,8.66,0,1,0,0,0,0,1,318.98,205.14,1,0,0
239.63,37.44,4,20,-0.866025,0.5,240.96,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0,0,0,0,0,0,1,189.51,6.5,0,0,1
167.85,41.0,5,27,-0.866025,-0.5,170.22,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0,0,0,0,0,0,1,146.01,2.38,0,1,0
451.91,12.5,3,30,-0.0,1.0,239.34,0.0,271.14,0.0,0.0,16.45,0.0,6.5,0,1,0,0,1,0,1,350.78,294.09,1,0,0
474.87,5.96,5,23,-0.5,-0.866025,182.58,0.0,363.51,0.0,0.0,0.0,0.0,12.99,0,1,0,0,0,0,1,389.05,376.5,1,1,1
207.02,-61.67,5,30,-0.866025,0.5,239.34,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0,0,0,0,0,0,1,248.88,10.39,0,1,0
221.85,23.59,2,24,-0.866025,0.5,218.46,0.0,0.0,67.27,10.39,0.0,0.0,1.73,0,0,1,1,0,0,1,286.64,79.39,0,0,1
209.8,27.34,4,18,0.5,0.866025,179.34,0.0,0.0,87.51,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,167.6,94.01,0,0,1
176.31,38.22,4,19,0.5,0.866025,179.34,0.0,0.0,18.39,11.08,0.0,0.0,7.79,0,0,1,1,0,0,1,149.32,37.26,0,0,1
270.91,38.46,4,22,-0.0,1.0,332.34,0.0,0.0,0.0,12.12,0.0,0.0,4.33,0,0,0,1,0,0,1,236.12,16.45,0,0,1
182.35,-16.93,2,30,0.866025,-0.5,158.46,0.0,0.0,0.0,5.2,39.37,0.0,0.0,0,0,0,1,1,0,0,229.67,44.57,0,0,0
257.94,41.56,4,25,-0.866025,-0.5,92.22,189.69,0.0,0.0,0.0,22.53,0.0,8.12,1,0,0,0,1,0,1,172.73,220.34,1,0,0
166.78,-16.15,4,27,-0.5,-0.866025,201.84,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,0,0,0,0,0,1,180.87,5.2,0,0,0
212.3,36.96,4,25,0.866025,-0.5,195.96,0.0,0.0,0.0,0.0,0.0,43.65,7.36,0,0,0,0,0,1,1,299.55,51.01,0,0,0
160.61,11.97,2,18,1.0,0.0,129.72,0.0,0.0,35.0,6.24,0.0,0.0,10.82,0,0,1,1,0,0,1,139.24,52.06,0,0,1
265.27,0.35,6,25,-0.866025,0.5,220.08,52.79,0.0,0.0,5.2,18.37,0.0,8.66,1,0,0,1,1,0,1,222.26,85.02,1,1,0
217.99,1.55,5,21,1.0,0.0,185.22,0.0,0.0,0.0,8.31,35.85,0.0,4.33,0,0,0,1,1,0,1,269.63,48.49,0,1,1
252.94,-28.27,4,27,-0.5,0.866025,236.1,0.0,0.0,32.96,5.54,0.0,0.0,3.25,0,0,1,1,0,0,1,265.32,41.75,0,0,0
222.05,22.19,4,29,-1.0,-0.0,205.08,0.0,0.0,31.28,14.55,0.0,0.0,4.11,0,0,1,1,0,0,1,263.57,49.94,0,0,0
60.23,4.78,3,28,-0.5,-0.866025,48.84,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0,0,0,1,0,0,0,49.24,5.2,0,0,0
273.72,0.61,5,29,-0.5,0.866025,225.96,0.0,0.0,73.07,0.0,0.0,15.38,4.33,0,0,1,0,0,1,1,336.48,92.77999999999999,0,1,0
304.87,1.65,3,21,-0.5,-0.866025,205.08,0.0,135.66,0.0,7.27,6.58,0.0,9.09,0,1,0,1,1,0,1,195.93,158.60000000000002,1,0,1
220.73,31.87,2,29,0.5,-0.866025,179.34,0.0,0.0,0.0,5.54,44.94,0.0,6.5,0,0,0,1,1,0,1,272.22,56.98,0,0,0
225.28,-12.95,2,29,-0.0,1.0,200.22,0.0,0.0,60.79,0.0,0.0,0.0,9.74,0,0,1,0,0,0,1,218.08,70.53,0,0,0
249.57,-15.11,4,22,-0.5,0.866025,211.98,82.92,0.0,0.0,0.0,0.0,0.0,4.11,1,0,0,0,0,0,1,155.9,87.03,1,0,1
268.07,-43.68,4,26,-0.0,1.0,203.46,0.0,0.0,69.5,0.0,19.78,0.0,4.33,0,0,1,0,1,0,1,219.83,93.61,0,0,0
326.09,33.28,2,29,1.0,0.0,234.48,152.24,0.0,0.0,3.46,0.0,0.0,11.37,1,0,0,1,0,0,1,353.92,167.07000000000002,1,0,0
124.8,-8.34,3,24,0.866025,0.5,148.32,0.0,0.0,0.0,8.66,0.0,0.0,10.82,0,0,0,1,0,0,1,115.87,19.48,0,0,1
214.01,-21.13,2,29,-0.5,-0.866025,231.84,0.0,0.0,0.0,8.31,0.0,0.0,2.6,0,0,0,1,0,0,1,223.31,10.91,0,0,0
212.13,-8.51,4,20,-1.0,-0.0,180.96,0.0,0.0,41.84,6.24,38.05,0.0,5.52,0,0,1,1,1,0,1,220.29,91.64999999999999,0,0,1
395.03,-21.79,2,30,0.5,0.866025,371.46,0.0,0.0,0.0,12.47,58.49,0.0,4.33,0,0,0,1,1,0,1,297.14,75.29,0,0,0
216.02,11.65,2,30,-0.5,-0.866025,237.72,0.0,0.0,0.0,0.0,30.78,0.0,4.55,0,0,0,0,1,0,1,218.99,35.33,0,0,0
230.11,-0.15,4,29,-1.0,-0.0,228.6,0.0,0.0,25.73,0.0,0.0,0.0,6.5,0,0,1,0,0,0,1,207.36,32.230000000000004,0,0,0
227.7,6.75,4,26,0.866025,-0.5,212.58,0.0,0.0,0.0,0.0,50.95,0.0,7.79,0,0,0,0,1,0,1,323.76,58.74,0,0,0
182.88,-11.73,5,20,0.5,0.866025,210.96,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0,0,0,0,0,0,1,155.57,11.69,0,1,1
504.74,19.78,4,18,0.866025,0.5,205.08,0.0,293.5,102.87,0.0,0.0,0.0,5.2,0,1,1,0,0,0,1,259.53,401.57,1,0,1
179.69,13.75,2,26,-0.866025,0.5,231.84,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0,0,0,0,0,0,1,200.99,4.33,0,0,0
109.8,-35.34,7,29,0.866025,0.5,135.6,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0,0,0,0,0,0,1,136.58,4.76,0,1,0
282.0,-5.34,1,27,1.0,0.0,227.58,0.0,0.0,24.18,0.0,47.91,0.0,6.5,0,0,1,0,1,0,1,319.59,78.59,0,0,0
152.4,33.21,4,23,-0.5,-0.866025,161.1,0.0,0.0,0.0,3.46,0.0,13.13,6.5,0,0,0,1,0,1,1,144.93,23.09,0,0,1
668.45,-10.06,4,15,-0.5,0.866025,250.08,0.0,404.98,127.07,8.31,0.0,0.0,12.99,0,1,1,1,0,0,1,426.34,553.3499999999999,1,0,1
214.03,4.06,4,22,-0.5,0.866025,198.6,0.0,0.0,28.99,2.08,0.0,0.0,5.85,0,0,1,1,0,0,1,179.7,36.92,0,0,1
201.85,3.11,6,17,-0.866025,0.5,201.84,0.0,0.0,11.62,6.24,0.0,0.0,3.68,0,0,1,1,0,0,1,181.43,21.54,0,1,1
191.3,34.01,2,22,0.866025,-0.5,225.96,0.0,0.0,21.26,0.0,0.0,0.0,6.17,0,0,1,0,0,0,1,283.11,27.43,0,0,1
222.31,36.38,2,18,-0.5,0.866025,180.96,0.0,0.0,72.78,4.68,0.0,0.0,4.33,0,0,1,1,0,0,1,173.39,81.79,0,0,1
467.24,-24.19,1,30,-0.5,-0.866025,168.6,0.0,301.8,25.77,6.93,26.14,0.0,0.0,0,1,1,1,1,0,0,359.02,360.64,1,0,0
181.35,33.02,4,28,0.866025,-0.5,200.22,0.0,0.0,0.0,0.0,0.0,0.0,8.66,0,0,0,0,0,0,1,298.91,8.66,0,0,0
380.21,54.88,4,30,1.0,0.0,229.2,229.14,0.0,0.0,0.0,0.0,0.0,3.25,1,0,0,0,0,0,1,435.97,232.39,1,0,0
232.35,0.62,3,29,-0.5,0.866025,218.46,0.0,0.0,26.28,12.12,0.0,0.0,8.12,0,0,1,1,0,0,1,214.85,46.519999999999996,0,0,0
145.52,-15.81,1,18,0.5,0.866025,173.46,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0,0,0,0,0,0,1,112.7,2.06,0,0,1
197.27,-1.65,2,24,0.5,0.866025,209.94,0.0,0.0,0.0,0.0,13.24,0.0,4.55,0,0,0,0,1,0,1,154.31,17.79,0,0,1
305.24,-21.6,2,26,0.0,-1.0,225.96,106.2,0.0,0.0,0.0,0.0,0.0,12.34,1,0,0,0,0,0,1,238.48,118.54,1,0,0
